"Time","Provider","Id","Opcode","Task","Message"
"03:24:37.5982130","Kernel-PnP","220","시작",,"Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"03:24:37.5983154","DxgKrnl","10011","정보",,""
"03:24:37.6361647","Kernel-PnP","222","시작",,"End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"03:24:37.6361678","DxgKrnl","10011","정보",,""
"03:24:37.6363390","DxgKrnl","10011","정보",,""
"03:24:37.6363409","DxgKrnl","10011","정보",,""
"03:24:37.6363568","Kernel-PnP","1010","시작",,"버스에 누락 된 것으로 보고 된 장치 DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260이 (가) 제거 되었습니다. 제거 된 장치 수 | 개수: 1"
"03:24:37.6369008","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"03:24:37.6369043","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"03:24:37.6369191","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"03:24:37.6369205","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"03:24:37.6369269","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"03:24:37.6369280","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"03:24:37.6369351","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"03:24:37.6369363","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"03:24:37.6369431","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"03:24:37.6369442","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"03:24:37.6369502","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"03:24:37.6369514","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"03:24:37.6369577","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"03:24:37.6369640","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"03:24:37.6369707","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"03:24:37.6369751","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"03:24:37.6382709","Kernel-PnP","808","시작",,"End device add, status (STATUS_SUCCESS)"
"03:24:37.6386325","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"03:24:37.6386357","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"03:24:37.6388974","DxgKrnl","10011","정보",,""
"03:24:37.6396665","DxgKrnl","10011","정보",,""
"03:24:37.6397578","DxgKrnl","10011","정보",,""
"03:24:37.6416069","DxgKrnl","10011","정보",,""
"03:24:37.6416775","DxgKrnl","10011","정보",,""
"03:24:37.6464792","DxgKrnl","10011","정보",,""
"03:24:37.6465628","DxgKrnl","10011","정보",,""
"03:24:37.6526066","DxgKrnl","10011","정보",,""
"03:24:37.6526296","DxgKrnl","10011","정보",,""
"03:24:37.6526943","DxgKrnl","10011","정보",,""
"03:24:37.6526994","DxgKrnl","10011","정보",,""
"03:24:37.6527018","DxgKrnl","10011","정보",,""
"03:24:37.6562085","DxgKrnl","10011","정보",,""
"03:24:37.6562750","DxgKrnl","10011","정보",,""
"03:24:37.7361326","DxgKrnl","10011","정보",,""
"03:24:37.7362352","DxgKrnl","10011","정보",,""
"03:24:37.7362805","DxgKrnl","10011","정보",,""
"03:24:37.7375183","DxgKrnl","10011","정보",,""
"03:24:37.7375919","DxgKrnl","10011","정보",,""
"03:24:37.7377400","DxgKrnl","10011","정보",,""
"03:24:37.7378139","DxgKrnl","10011","정보",,""
"03:24:37.7378157","DxgKrnl","10011","정보",,""
"03:24:37.7378848","DxgKrnl","10011","정보",,""
"03:24:37.7378866","DxgKrnl","10011","정보",,""
"03:24:37.7379555","DxgKrnl","10011","정보",,""
"03:24:37.7379648","DxgKrnl","10011","정보",,""
"03:24:37.7380383","DxgKrnl","10011","정보",,""
"03:24:37.7380436","DxgKrnl","10011","정보",,""
