"Time","Provider","Id","Opcode","Task","Message"
"15:19:08.4887893","Kernel-PnP","220","시작",,"Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"15:19:08.4888701","DxgKrnl","10011","정보",,""
"15:19:08.5242518","DxgKrnl","10011","정보",,""
"15:19:08.5242949","Kernel-PnP","222","시작",,"End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"15:19:08.5245174","DxgKrnl","10011","정보",,""
"15:19:08.5245257","DxgKrnl","10011","정보",,""
"15:19:08.5245572","Kernel-PnP","1010","시작",,"버스에 누락 된 것으로 보고 된 장치 DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260이 (가) 제거 되었습니다. 제거 된 장치 수 | 개수: 1"
"15:19:08.5248350","DxgKrnl","10011","정보",,""
"15:19:08.5249116","DxgKrnl","10011","정보",,""
"15:19:08.5253037","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"15:19:08.5253074","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"15:19:08.5253224","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"15:19:08.5253237","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"15:19:08.5253301","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"15:19:08.5253312","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"15:19:08.5253372","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"15:19:08.5253381","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"15:19:08.5253434","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"15:19:08.5253443","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"15:19:08.5253498","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"15:19:08.5253507","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"15:19:08.5253566","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"15:19:08.5253637","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"15:19:08.5253758","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"15:19:08.5253800","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"15:19:08.5258056","DxgKrnl","10011","정보",,""
"15:19:08.5263006","DxgKrnl","10011","정보",,""
"15:19:08.5269563","Kernel-PnP","808","시작",,"End device add, status (STATUS_SUCCESS)"
"15:19:08.5272831","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"15:19:08.5272859","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"15:19:08.5277516","DxgKrnl","10011","정보",,""
"15:19:08.5313381","DxgKrnl","10011","정보",,""
"15:19:08.5314059","DxgKrnl","10011","정보",,""
"15:19:08.5394032","DxgKrnl","10011","정보",,""
"15:19:08.5394320","DxgKrnl","10011","정보",,""
"15:19:08.5395038","DxgKrnl","10011","정보",,""
"15:19:08.5395092","DxgKrnl","10011","정보",,""
"15:19:08.5395114","DxgKrnl","10011","정보",,""
"15:19:08.5428980","DxgKrnl","10011","정보",,""
"15:19:08.5429599","DxgKrnl","10011","정보",,""
"15:19:08.6194201","DxgKrnl","10011","정보",,""
"15:19:08.6195227","DxgKrnl","10011","정보",,""
"15:19:08.6195575","DxgKrnl","10011","정보",,""
"15:19:08.6207787","DxgKrnl","10011","정보",,""
"15:19:08.6208503","DxgKrnl","10011","정보",,""
"15:19:08.6209943","DxgKrnl","10011","정보",,""
"15:19:08.6210675","DxgKrnl","10011","정보",,""
"15:19:08.6210686","DxgKrnl","10011","정보",,""
"15:19:08.6211394","DxgKrnl","10011","정보",,""
"15:19:08.6211408","DxgKrnl","10011","정보",,""
"15:19:08.6212093","DxgKrnl","10011","정보",,""
"15:19:08.6212116","DxgKrnl","10011","정보",,""
"15:19:08.6212858","DxgKrnl","10011","정보",,""
"15:19:08.6212919","DxgKrnl","10011","정보",,""
"15:19:08.6213609","DxgKrnl","10011","정보",,""
"15:19:08.6213641","DxgKrnl","10011","정보",,""
"15:19:08.6214325","DxgKrnl","10011","정보",,""
"15:19:08.6233876","DxgKrnl","10011","정보",,""
"15:19:08.6233902","DxgKrnl","10011","정보",,""
"15:19:08.6234152","DxgKrnl","10011","정보",,""
"15:19:08.6234410","DxgKrnl","10011","정보",,""
"15:19:08.6238111","DxgKrnl","10011","정보",,""
"15:19:08.6238114","DxgKrnl","10011","정보",,""
"15:19:08.6238402","DxgKrnl","10011","정보",,""
"15:19:08.6238422","DxgKrnl","10011","정보",,""
"15:19:08.6242577","DxgKrnl","10011","정보",,""
"15:19:08.6243402","DxgKrnl","10011","정보",,""
"15:19:08.6392503","DxgKrnl","10011","정보",,""
"15:19:08.6393405","DxgKrnl","10011","정보",,""
"15:19:08.6393423","DxgKrnl","10011","정보",,""
"15:19:08.6394803","DxgKrnl","10011","정보",,""
"15:19:08.6394840","DxgKrnl","10011","정보",,""
"15:19:08.6395747","DxgKrnl","10011","정보",,""
"15:19:08.6395767","DxgKrnl","10011","정보",,""
"15:19:08.6396710","DxgKrnl","10011","정보",,""
"15:19:08.6396764","DxgKrnl","10011","정보",,""
"15:19:08.6397539","DxgKrnl","10011","정보",,""
