"Time","Provider","Id","Opcode","Task","Message"
"12:01:01.2934153","Kernel-PnP","220","시작",,"Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"12:01:01.2934615","DxgKrnl","10011","정보",,""
"12:01:01.3328199","DxgKrnl","10011","정보",,""
"12:01:01.3328699","Kernel-PnP","222","시작",,"End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"12:01:01.3330048","DxgKrnl","10011","정보",,""
"12:01:01.3330109","DxgKrnl","10011","정보",,""
"12:01:01.3331471","Kernel-PnP","1010","시작",,"버스에 누락 된 것으로 보고 된 장치 DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260이 (가) 제거 되었습니다. 제거 된 장치 수 | 개수: 1"
"12:01:01.3337206","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"12:01:01.3337231","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"12:01:01.3337327","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"12:01:01.3337338","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"12:01:01.3337406","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"12:01:01.3337416","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"12:01:01.3337478","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"12:01:01.3337487","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"12:01:01.3337549","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"12:01:01.3337558","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"12:01:01.3337615","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"12:01:01.3337626","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"12:01:01.3337681","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"12:01:01.3337737","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"12:01:01.3337805","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"12:01:01.3337837","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"12:01:01.3350461","Kernel-PnP","808","시작",,"End device add, status (STATUS_SUCCESS)"
"12:01:01.3353513","DxgKrnl","10011","정보",,""
"12:01:01.3353718","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"12:01:01.3353762","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
"12:01:01.3355798","DxgKrnl","10011","정보",,""
"12:01:01.3356865","DxgKrnl","10011","정보",,""
"12:01:01.3364912","DxgKrnl","10011","정보",,""
"12:01:01.3365849","DxgKrnl","10011","정보",,""
"12:01:01.3384870","DxgKrnl","10011","정보",,""
"12:01:01.3385587","DxgKrnl","10011","정보",,""
"12:01:01.3491153","DxgKrnl","10011","정보",,""
"12:01:01.3491395","DxgKrnl","10011","정보",,""
"12:01:01.3492323","DxgKrnl","10011","정보",,""
"12:01:01.3492378","DxgKrnl","10011","정보",,""
"12:01:01.3492401","DxgKrnl","10011","정보",,""
"12:01:01.3526385","DxgKrnl","10011","정보",,""
"12:01:01.3527146","DxgKrnl","10011","정보",,""
"12:01:01.4316056","DxgKrnl","10011","정보",,""
"12:01:01.4316889","DxgKrnl","10011","정보",,""
"12:01:01.4317399","DxgKrnl","10011","정보",,""
"12:01:01.4329815","DxgKrnl","10011","정보",,""
"12:01:01.4330478","DxgKrnl","10011","정보",,""
"12:01:01.4331957","DxgKrnl","10011","정보",,""
"12:01:01.4332696","DxgKrnl","10011","정보",,""
"12:01:01.4332710","DxgKrnl","10011","정보",,""
"12:01:01.4333413","DxgKrnl","10011","정보",,""
"12:01:01.4333431","DxgKrnl","10011","정보",,""
"12:01:01.4334216","DxgKrnl","10011","정보",,""
"12:01:01.4334235","DxgKrnl","10011","정보",,""
"12:01:01.4334962","DxgKrnl","10011","정보",,""
"12:01:01.4335015","DxgKrnl","10011","정보",,""
"12:01:01.4335693","DxgKrnl","10011","정보",,""
"12:01:01.4335721","DxgKrnl","10011","정보",,""
"12:01:01.4336402","DxgKrnl","10011","정보",,""
"12:01:01.4355823","DxgKrnl","10011","정보",,""
"12:01:01.4355913","DxgKrnl","10011","정보",,""
"12:01:01.4356241","DxgKrnl","10011","정보",,""
"12:01:01.4356271","DxgKrnl","10011","정보",,""
"12:01:01.4361090","DxgKrnl","10011","정보",,""
"12:01:01.4361119","DxgKrnl","10011","정보",,""
"12:01:01.4361171","DxgKrnl","10011","정보",,""
"12:01:01.4361181","DxgKrnl","10011","정보",,""
"12:01:01.4393508","DxgKrnl","10011","정보",,""
"12:01:01.4394264","DxgKrnl","10011","정보",,""
"12:01:01.4598730","DxgKrnl","10011","정보",,""
"12:01:01.4599954","DxgKrnl","10011","정보",,""
"12:01:01.4599967","DxgKrnl","10011","정보",,""
"12:01:01.4600945","DxgKrnl","10011","정보",,""
"12:01:01.4600955","DxgKrnl","10011","정보",,""
"12:01:01.4601814","DxgKrnl","10011","정보",,""
"12:01:01.4601830","DxgKrnl","10011","정보",,""
"12:01:01.4602681","DxgKrnl","10011","정보",,""
"12:01:01.4602752","DxgKrnl","10011","정보",,""
"12:01:01.4603432","DxgKrnl","10011","정보",,""
"12:01:01.4603457","DxgKrnl","10011","정보",,""
"12:01:01.4604155","DxgKrnl","10011","정보",,""
"12:01:01.4610054","DxgKrnl","10011","정보",,""
"12:01:01.4611189","DxgKrnl","10011","정보",,""
"12:01:01.4638188","DxgKrnl","10011","정보",,""
"12:01:01.4645655","DxgKrnl","10011","정보",,""
"12:01:01.4664402","DxgKrnl","10011","정보",,""
"12:01:01.4665279","DxgKrnl","10011","정보",,""
"12:01:01.4724286","DxgKrnl","10011","정보",,""
"12:01:01.4725393","DxgKrnl","10011","정보",,""
"12:01:01.4830654","DxgKrnl","10011","정보",,""
"12:01:01.4839193","DxgKrnl","10011","정보",,""
"12:01:01.5185178","Kernel-PnP","220","시작",,"Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"12:01:01.5608249","Kernel-PnP","222","시작",,"End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
"12:01:01.5610476","Kernel-PnP","1010","시작",,"버스에 누락 된 것으로 보고 된 장치 DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260이 (가) 제거 되었습니다. 제거 된 장치 수 | 개수: 1"
"12:01:01.5613906","DxgKrnl","10011","정보",,""
"12:01:01.5614272","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"12:01:01.5614303","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0"
"12:01:01.5614430","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"12:01:01.5614441","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0"
"12:01:01.5614515","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"12:01:01.5614525","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0"
"12:01:01.5614586","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"12:01:01.5614595","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0"
"12:01:01.5614652","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"12:01:01.5614661","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0"
"12:01:01.5614718","Kernel-PnP","220","시작",,"Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"12:01:01.5614727","Kernel-PnP","222","시작",,"End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0"
"12:01:01.5614788","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"12:01:01.5614851","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265"
"12:01:01.5614910","Kernel-PnP","220","시작",,"Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"12:01:01.5614944","Kernel-PnP","222","시작",,"End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256"
"12:01:01.5617283","DxgKrnl","10011","정보",,""
"12:01:01.5681108","DxgKrnl","10011","정보",,""
"12:01:01.5682545","DxgKrnl","10011","정보",,""
"12:01:01.5884613","DxgKrnl","10011","정보",,""
"12:01:01.5885507","DxgKrnl","10011","정보",,""
"12:01:01.5910999","DxgKrnl","10011","정보",,""
"12:01:01.5978616","DxgKrnl","10011","정보",,""
"12:01:01.5979505","DxgKrnl","10011","정보",,""
"12:01:01.5979550","DxgKrnl","10011","정보",,""
"12:01:01.5979571","DxgKrnl","10011","정보",,""
"12:01:01.5982641","DxgKrnl","10011","정보",,""
"12:01:01.5983363","DxgKrnl","10011","정보",,""
"12:01:01.6126816","DxgKrnl","10011","정보",,""
"12:01:01.6223533","DxgKrnl","10011","정보",,""
"12:01:01.6224002","DxgKrnl","10011","정보",,""
"12:01:01.6224457","DxgKrnl","10011","정보",,""
"12:01:01.6229247","DxgKrnl","10011","정보",,""
"12:01:01.6229532","DxgKrnl","10011","정보",,""
"12:01:01.6230157","DxgKrnl","10011","정보",,""
"12:01:01.6230812","DxgKrnl","10011","정보",,""
"12:01:01.6230828","DxgKrnl","10011","정보",,""
"12:01:01.6231135","DxgKrnl","10011","정보",,""
"12:01:01.6248818","DxgKrnl","10011","정보",,""
"12:01:01.6248818","DxgKrnl","10011","정보",,""
"12:01:01.6248846","DxgKrnl","10011","정보",,""
"12:01:01.6250934","DxgKrnl","10011","정보",,""
"12:01:01.6251056","DxgKrnl","10011","정보",,""
"12:01:01.6251706","DxgKrnl","10011","정보",,""
"12:01:01.6303532","DxgKrnl","10011","정보",,""
"12:01:01.6303968","DxgKrnl","10011","정보",,""
"12:01:01.6306252","DxgKrnl","10011","정보",,""
"12:01:01.6306698","DxgKrnl","10011","정보",,""
