file,time,id,a,b,c
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:46.947413,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:47.198012,1099,"260",8,24375
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:47.198080,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:47.198181,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:47.247465,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:47.282061,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:50.551868,1099,"260",10,24376
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:50.799064,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:50.799122,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:08:50.835241,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765063,1099,"256",10,24377
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765078,1099,"257",8,24378
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765083,1099,"258",8,24379
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765088,1099,"259",8,24380
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765095,1099,"260",10,24381
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765102,1099,"261",8,24382
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765106,1099,"262",8,24383
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765111,1099,"263",8,24384
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765115,1099,"264",8,24385
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765123,1099,"265",10,24386
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765130,1099,"266",8,24387
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:18.765132,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107237,1099,"256",10,24388
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107253,1099,"257",8,24389
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107258,1099,"258",8,24390
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107262,1099,"259",8,24391
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107270,1099,"260",10,24392
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107277,1099,"261",8,24393
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107281,1099,"262",8,24394
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107286,1099,"263",8,24395
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107290,1099,"264",8,24396
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107298,1099,"265",10,24397
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107305,1099,"266",8,24398
