file,time,id,a,b,c
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:04.248289,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:04.248353,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:04.299471,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:04.384499,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:07.584729,1099,"260",10,18455
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:07.831593,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:07.831649,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:07.869585,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664606,1099,"256",10,18456
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664620,1099,"257",8,18457
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664623,1099,"258",8,18458
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664627,1099,"259",8,18459
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664632,1099,"260",10,18460
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664637,1099,"261",8,18461
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664640,1099,"262",8,18462
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664643,1099,"263",8,18463
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664647,1099,"264",8,18464
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664653,1099,"265",10,18465
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664658,1099,"266",8,18466
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:34.664659,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679229,1099,"256",10,18467
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679245,1099,"257",8,18468
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679250,1099,"258",8,18469
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679255,1099,"259",8,18470
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679262,1099,"260",10,18471
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679269,1099,"261",8,18472
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679274,1099,"262",8,18473
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679278,1099,"263",8,18474
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679283,1099,"264",8,18475
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679291,1099,"265",10,18476
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679298,1099,"266",8,18477
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:50.679300,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.071582,1099,"260",8,18478
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.071766,1099,"260",10,18479
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.071796,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.100448,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.111589,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.171257,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.271857,1099,"260",8,18480
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.271921,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.271971,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.322168,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:52.406130,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:55.587517,1099,"260",10,18481
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:55.833624,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:55.833680,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:33:55.863210,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325928,1099,"256",10,18482
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325942,1099,"257",8,18483
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325946,1099,"258",8,18484
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325949,1099,"259",8,18485
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325954,1099,"260",10,18486
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325959,1099,"261",8,18487
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325962,1099,"262",8,18488
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325965,1099,"263",8,18489
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325969,1099,"264",8,18490
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325975,1099,"265",10,18491
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325980,1099,"266",8,18492
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:32.325981,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.725439,1099,"260",8,18493
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.725550,1099,"260",10,18494
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.725639,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.752068,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.767424,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:33.828775,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:34.093929,1099,"260",8,18495
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:34.093994,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:34.094044,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:34.144746,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:34.180787,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:37.423719,1099,"260",10,18496
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:37.653280,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:37.653368,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:34:37.689634,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738319,1099,"256",10,18497
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738351,1099,"257",8,18498
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738362,1099,"258",8,18499
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738372,1099,"259",8,18500
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738386,1099,"260",10,18501
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738401,1099,"261",8,18502
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738411,1099,"262",8,18503
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738423,1099,"263",8,18504
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738435,1099,"264",8,18505
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738451,1099,"265",10,18506
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738467,1099,"266",8,18507
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:06.738471,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235509,1099,"256",10,18508
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235524,1099,"257",8,18509
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235529,1099,"258",8,18510
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235534,1099,"259",8,18511
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235541,1099,"260",10,18512
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235548,1099,"261",8,18513
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235553,1099,"262",8,18514
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235557,1099,"263",8,18515
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235562,1099,"264",8,18516
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235569,1099,"265",10,18517
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235576,1099,"266",8,18518
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:19.235578,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.623529,1099,"260",8,18519
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.623641,1099,"260",10,18520
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.623742,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.650351,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.661264,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.722125,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.833651,1099,"260",8,18521
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.833713,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.833768,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.855871,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:20.940005,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:24.126534,1099,"260",10,18522
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:24.373636,1099,"0",0,0
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:24.373688,220,"GPU",,
g80sh-conn-0923-2325-1.etl,2026-09-23 23:35:24.409090,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841286,1099,"256",10,18780
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841303,1099,"257",8,18781
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841308,1099,"258",8,18782
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841313,1099,"259",8,18783
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841321,1099,"260",10,18784
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841328,1099,"261",8,18785
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841332,1099,"262",8,18786
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841337,1099,"263",8,18787
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841342,1099,"264",8,18788
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841350,1099,"265",10,18789
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841357,1099,"266",8,18790
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:45.841359,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.241013,1099,"260",8,18791
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.241117,1099,"260",10,18792
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.241166,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.269883,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.281992,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.345017,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.476392,1099,"260",8,18793
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.476466,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.476525,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.529002,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:47.581843,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:50.807962,1099,"260",10,18794
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:51.054239,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:51.054293,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:45:51.083827,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378802,1099,"256",10,18795
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378820,1099,"257",8,18796
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378826,1099,"258",8,18797
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378832,1099,"259",8,18798
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378841,1099,"260",10,18799
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378850,1099,"261",8,18800
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378855,1099,"262",8,18801
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378861,1099,"263",8,18802
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378866,1099,"264",8,18803
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378876,1099,"265",10,18804
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378885,1099,"266",8,18805
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:33.378887,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.771816,1099,"260",8,18806
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.771930,1099,"260",10,18807
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.772060,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.797795,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.812654,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:34.876639,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:35.007203,1099,"260",8,18808
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:35.007271,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:35.007337,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:35.061693,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:35.129506,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:38.336202,1099,"260",10,18809
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:38.582482,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:38.582534,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:46:38.616629,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477289,1099,"256",10,18810
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477306,1099,"257",8,18811
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477311,1099,"258",8,18812
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477315,1099,"259",8,18813
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477323,1099,"260",10,18814
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477331,1099,"261",8,18815
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477335,1099,"262",8,18816
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477339,1099,"263",8,18817
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477344,1099,"264",8,18818
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477352,1099,"265",10,18819
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477359,1099,"266",8,18820
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:21.477361,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.866506,1099,"260",8,18821
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.866619,1099,"260",10,18822
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.866688,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.894906,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.910709,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:22.973297,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:23.075886,1099,"260",8,18823
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:23.075955,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:23.076051,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:23.123196,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:23.192215,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:26.407319,1099,"260",10,18824
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:26.654786,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:26.654840,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:47:26.709318,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874800,1099,"256",10,18825
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874815,1099,"257",8,18826
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874820,1099,"258",8,18827
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874824,1099,"259",8,18828
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874832,1099,"260",10,18829
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874839,1099,"261",8,18830
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874843,1099,"262",8,18831
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874848,1099,"263",8,18832
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874852,1099,"264",8,18833
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874860,1099,"265",10,18834
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874867,1099,"266",8,18835
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:02.874869,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.264066,1099,"260",8,18836
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.264183,1099,"260",10,18837
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.264285,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.290163,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.309485,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.370708,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.466454,1099,"260",8,18838
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.466515,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.466577,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.521489,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:04.606479,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:07.802990,1099,"260",10,18839
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:08.049326,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:08.049378,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:08.080627,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327909,1099,"256",10,18840
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327925,1099,"257",8,18841
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327929,1099,"258",8,18842
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327934,1099,"259",8,18843
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327941,1099,"260",10,18844
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327948,1099,"261",8,18845
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327953,1099,"262",8,18846
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327957,1099,"263",8,18847
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327961,1099,"264",8,18848
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327970,1099,"265",10,18849
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327977,1099,"266",8,18850
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:34.327978,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521219,1099,"256",10,18851
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521235,1099,"257",8,18852
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521240,1099,"258",8,18853
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521245,1099,"259",8,18854
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521252,1099,"260",10,18855
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521260,1099,"261",8,18856
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521265,1099,"262",8,18857
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521269,1099,"263",8,18858
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521274,1099,"264",8,18859
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521282,1099,"265",10,18860
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521289,1099,"266",8,18861
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:56.521291,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:57.915473,1099,"260",8,18862
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:57.915581,1099,"260",10,18863
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:57.915633,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:57.941346,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:57.953903,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.016597,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.283668,1099,"260",8,18864
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.283739,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.283799,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.333645,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:48:58.369532,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:01.605977,1099,"260",10,18865
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:01.852311,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:01.852370,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:01.877546,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646025,1099,"256",10,18866
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646041,1099,"257",8,18867
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646046,1099,"258",8,18868
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646051,1099,"259",8,18869
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646059,1099,"260",10,18870
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646065,1099,"261",8,18871
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646070,1099,"262",8,18872
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646075,1099,"263",8,18873
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646079,1099,"264",8,18874
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646087,1099,"265",10,18875
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646094,1099,"266",8,18876
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:29.646096,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535573,1099,"256",10,18877
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535588,1099,"257",8,18878
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535593,1099,"258",8,18879
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535598,1099,"259",8,18880
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535605,1099,"260",10,18881
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535612,1099,"261",8,18882
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535616,1099,"262",8,18883
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535621,1099,"263",8,18884
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535625,1099,"264",8,18885
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535633,1099,"265",10,18886
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535641,1099,"266",8,18887
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:46.535643,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:47.935550,1099,"260",8,18888
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:47.935710,1099,"260",10,18889
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:47.935764,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:47.963552,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:47.975558,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.036564,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.289154,1099,"260",8,18890
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.289227,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.289289,220,"GPU",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.337430,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:48.371258,1099,"0",0,0
g80sh-conn-0923-2345-2.etl,2026-09-23 23:49:51.624376,1099,"260",10,18891
