file,time,id,a,b,c
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700851,1099,"258",8,239
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700854,1099,"259",8,240
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700860,1099,"260",10,241
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700865,1099,"261",8,242
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700868,1099,"262",8,243
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700872,1099,"263",8,244
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700875,1099,"264",8,245
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700881,1099,"265",10,246
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700887,1099,"266",8,247
g80sh-exp-ulps90.etl,2026-09-24 05:25:51.700888,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015585,1099,"256",10,248
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015601,1099,"257",8,249
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015606,1099,"258",8,250
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015611,1099,"259",8,251
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015618,1099,"260",10,252
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015625,1099,"261",8,253
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015630,1099,"262",8,254
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015635,1099,"263",8,255
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015639,1099,"264",8,256
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015648,1099,"265",10,257
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015655,1099,"266",8,258
g80sh-exp-ulps90.etl,2026-09-24 05:26:02.015657,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.416848,1099,"260",8,259
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.416982,1099,"260",10,260
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.417088,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.443777,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.458366,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.520275,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.772622,1099,"260",8,261
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.772734,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.772836,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.821315,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:03.855201,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:07.114701,1099,"260",10,262
g80sh-exp-ulps90.etl,2026-09-24 05:26:07.364469,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:07.364523,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:07.392292,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381401,1099,"256",10,263
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381415,1099,"257",8,264
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381420,1099,"258",8,265
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381425,1099,"259",8,266
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381433,1099,"260",10,267
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381440,1099,"261",8,268
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381444,1099,"262",8,269
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381449,1099,"263",8,270
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381453,1099,"264",8,271
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381462,1099,"265",10,272
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381469,1099,"266",8,273
g80sh-exp-ulps90.etl,2026-09-24 05:26:36.381471,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723492,1099,"256",10,274
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723507,1099,"257",8,275
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723512,1099,"258",8,276
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723517,1099,"259",8,277
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723524,1099,"260",10,278
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723531,1099,"261",8,279
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723535,1099,"262",8,280
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723540,1099,"263",8,281
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723545,1099,"264",8,282
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723553,1099,"265",10,283
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723560,1099,"266",8,284
g80sh-exp-ulps90.etl,2026-09-24 05:26:46.723562,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.120588,1099,"260",8,285
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.120730,1099,"260",10,286
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.120782,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.152026,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.163459,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.228987,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.466216,1099,"260",8,287
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.466289,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.466381,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.511924,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:48.547527,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:51.794095,1099,"260",10,288
g80sh-exp-ulps90.etl,2026-09-24 05:26:52.043606,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:26:52.043650,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:26:52.082808,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221866,1099,"256",10,289
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221879,1099,"257",8,290
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221883,1099,"258",8,291
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221886,1099,"259",8,292
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221891,1099,"260",10,293
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221897,1099,"261",8,294
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221900,1099,"262",8,295
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221903,1099,"263",8,296
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221906,1099,"264",8,297
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221913,1099,"265",10,298
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221918,1099,"266",8,299
g80sh-exp-ulps90.etl,2026-09-24 05:27:23.221919,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570444,1099,"256",10,300
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570460,1099,"257",8,301
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570464,1099,"258",8,302
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570469,1099,"259",8,303
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570477,1099,"260",10,304
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570484,1099,"261",8,305
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570488,1099,"262",8,306
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570493,1099,"263",8,307
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570498,1099,"264",8,308
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570506,1099,"265",10,309
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570513,1099,"266",8,310
g80sh-exp-ulps90.etl,2026-09-24 05:27:33.570515,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:34.960253,1099,"260",8,311
g80sh-exp-ulps90.etl,2026-09-24 05:27:34.960378,1099,"260",10,312
g80sh-exp-ulps90.etl,2026-09-24 05:27:34.960466,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:27:34.985109,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:34.997167,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.063538,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.323923,1099,"260",8,313
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.323989,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.324099,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.379476,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:27:35.413220,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:38.652085,1099,"260",10,314
g80sh-exp-ulps90.etl,2026-09-24 05:27:38.884247,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:27:38.884339,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:27:38.916333,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452460,1099,"256",10,315
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452475,1099,"257",8,316
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452480,1099,"258",8,317
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452485,1099,"259",8,318
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452500,1099,"260",10,319
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452507,1099,"261",8,320
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452511,1099,"262",8,321
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452516,1099,"263",8,322
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452521,1099,"264",8,323
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452531,1099,"265",10,324
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452538,1099,"266",8,325
g80sh-exp-ulps90.etl,2026-09-24 05:28:08.452540,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799127,1099,"256",10,326
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799145,1099,"257",8,327
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799150,1099,"258",8,328
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799155,1099,"259",8,329
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799163,1099,"260",10,330
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799170,1099,"261",8,331
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799175,1099,"262",8,332
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799180,1099,"263",8,333
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799185,1099,"264",8,334
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799193,1099,"265",10,335
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799201,1099,"266",8,336
g80sh-exp-ulps90.etl,2026-09-24 05:28:18.799203,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.192394,1099,"260",8,337
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.192587,1099,"260",10,338
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.192634,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.219149,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.232290,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.292916,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.393808,1099,"260",8,339
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.393874,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.393931,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.443970,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:28:20.528686,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:23.703752,1099,"260",10,340
g80sh-exp-ulps90.etl,2026-09-24 05:28:23.951390,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:23.951444,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:28:23.980902,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232801,1099,"256",10,341
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232817,1099,"257",8,342
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232822,1099,"258",8,343
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232827,1099,"259",8,344
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232834,1099,"260",10,345
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232841,1099,"261",8,346
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232846,1099,"262",8,347
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232851,1099,"263",8,348
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232855,1099,"264",8,349
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232864,1099,"265",10,350
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232871,1099,"266",8,351
g80sh-exp-ulps90.etl,2026-09-24 05:28:52.232873,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567957,1099,"256",10,352
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567970,1099,"257",8,353
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567974,1099,"258",8,354
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567977,1099,"259",8,355
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567982,1099,"260",10,356
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567987,1099,"261",8,357
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567991,1099,"262",8,358
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567995,1099,"263",8,359
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.567998,1099,"264",8,360
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.568005,1099,"265",10,361
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.568010,1099,"266",8,362
g80sh-exp-ulps90.etl,2026-09-24 05:29:02.568012,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:03.967157,1099,"260",8,363
g80sh-exp-ulps90.etl,2026-09-24 05:29:03.967285,1099,"260",10,364
