file,time,id,a,b,c
g80sh-exp-disable.etl,2026-09-24 10:33:30.811602,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:33:30.811675,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:33:30.839728,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:33:45.216470,1099,"256",10,1248
g80sh-exp-disable.etl,2026-09-24 10:33:45.216487,1099,"257",8,1249
g80sh-exp-disable.etl,2026-09-24 10:33:45.216492,1099,"258",8,1250
g80sh-exp-disable.etl,2026-09-24 10:33:45.216496,1099,"259",8,1251
g80sh-exp-disable.etl,2026-09-24 10:33:45.216504,1099,"260",10,1252
g80sh-exp-disable.etl,2026-09-24 10:33:45.216512,1099,"261",8,1253
g80sh-exp-disable.etl,2026-09-24 10:33:45.216517,1099,"262",8,1254
g80sh-exp-disable.etl,2026-09-24 10:33:45.216521,1099,"263",8,1255
g80sh-exp-disable.etl,2026-09-24 10:33:45.216526,1099,"264",8,1256
g80sh-exp-disable.etl,2026-09-24 10:33:45.216534,1099,"265",10,1257
g80sh-exp-disable.etl,2026-09-24 10:33:45.216541,1099,"266",8,1258
g80sh-exp-disable.etl,2026-09-24 10:33:45.216543,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:33:56.139128,1099,"256",10,1259
g80sh-exp-disable.etl,2026-09-24 10:33:56.139143,1099,"257",8,1260
g80sh-exp-disable.etl,2026-09-24 10:33:56.139147,1099,"258",8,1261
g80sh-exp-disable.etl,2026-09-24 10:33:56.139150,1099,"259",8,1262
g80sh-exp-disable.etl,2026-09-24 10:33:56.139155,1099,"260",10,1263
g80sh-exp-disable.etl,2026-09-24 10:33:56.139161,1099,"261",8,1264
g80sh-exp-disable.etl,2026-09-24 10:33:56.139164,1099,"262",8,1265
g80sh-exp-disable.etl,2026-09-24 10:33:56.139167,1099,"263",8,1266
g80sh-exp-disable.etl,2026-09-24 10:33:56.139171,1099,"264",8,1267
g80sh-exp-disable.etl,2026-09-24 10:33:56.139177,1099,"265",10,1268
g80sh-exp-disable.etl,2026-09-24 10:33:56.139182,1099,"266",8,1269
g80sh-exp-disable.etl,2026-09-24 10:33:56.139184,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:07.015746,1099,"256",10,1270
g80sh-exp-disable.etl,2026-09-24 10:34:07.015762,1099,"257",8,1271
g80sh-exp-disable.etl,2026-09-24 10:34:07.015767,1099,"258",8,1272
g80sh-exp-disable.etl,2026-09-24 10:34:07.015772,1099,"259",8,1273
g80sh-exp-disable.etl,2026-09-24 10:34:07.015779,1099,"260",10,1274
g80sh-exp-disable.etl,2026-09-24 10:34:07.015787,1099,"261",8,1275
g80sh-exp-disable.etl,2026-09-24 10:34:07.015791,1099,"262",8,1276
g80sh-exp-disable.etl,2026-09-24 10:34:07.015796,1099,"263",8,1277
g80sh-exp-disable.etl,2026-09-24 10:34:07.015801,1099,"264",8,1278
g80sh-exp-disable.etl,2026-09-24 10:34:07.015809,1099,"265",10,1279
g80sh-exp-disable.etl,2026-09-24 10:34:07.015816,1099,"266",8,1280
g80sh-exp-disable.etl,2026-09-24 10:34:07.015818,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:08.405398,1099,"260",8,1281
g80sh-exp-disable.etl,2026-09-24 10:34:08.405576,1099,"260",10,1282
g80sh-exp-disable.etl,2026-09-24 10:34:08.405649,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:34:08.431034,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:08.442262,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
